ProductID,Date,Zip,Units,Revenue,Country
2255,2016-12-27,R3V,1,60.3225,Canada
2255,2016-12-28,R2K,1,60.3225,Canada
2255,2016-12-31,R3S,1,60.3225,Canada
2255,2016-12-31,V5T,1,60.3225,Canada
2255,2016-12-31,V7Y,1,60.3225,Canada
2255,2017-02-27,T5X,1,60.3225,Canada
2255,2017-05-28,V6M,1,60.3225,Canada
2255,2018-04-08,V6B,1,60.3225,Canada
2255,2018-06-13,V6B,1,60.3225,Canada
2255,2018-12-22,V7Y,2,113.295,Canada
2255,2019-05-04,M4S,1,56.6475,Canada
2255,2017-12-18,V5W,1,60.3225,Canada
2255,2017-12-29,M4V,1,60.3225,Canada
2255,2017-12-29,V6H,1,60.3225,Canada
2254,2014-05-15,K1K,1,57.6975,Canada
2254,2014-05-15,V5W,1,57.6975,Canada
2254,2014-06-15,R3W,1,57.6975,Canada
2254,2014-07-15,V5M,1,57.6975,Canada
2254,2014-07-15,V6H,1,57.6975,Canada
2254,2014-12-15,M5X,1,57.6975,Canada
2254,2014-12-15,T6H,1,57.6975,Canada
2254,2014-12-15,T6K,1,57.6975,Canada
2239,2021-07-10,V6A,1,128.5725,Canada
2239,2021-08-14,M7Y,1,128.5725,Canada
2239,2021-08-15,V6T,1,128.5725,Canada
2064,2018-03-21,R3H,1,496.0725,Canada
2064,2018-05-31,T2X,1,496.0725,Canada
2064,2018-07-24,L5N,1,496.0725,Canada
2064,2018-08-01,V5N,1,496.0725,Canada
2064,2018-10-30,L5R,1,496.0725,Canada
2064,2018-12-08,V7W,1,496.0725,Canada
2055,2018-10-17,K1R,1,569.5725,Canada
2055,2019-03-12,K1H,1,569.5725,Canada
2055,2019-03-31,R3W,1,569.5725,Canada
2055,2019-04-23,V6Z,1,577.4475,Canada
2055,2019-04-26,T6K,1,569.5725,Canada
2055,2019-04-26,V5N,1,569.5725,Canada
2055,2019-05-18,T2X,1,577.4475,Canada
2055,2019-05-27,V7W,1,577.4475,Canada
2055,2019-06-28,M6H,1,577.4475,Canada
2055,2019-06-30,H1B,1,569.5725,Canada
2055,2019-07-31,K1G,1,577.4475,Canada
2240,2017-04-30,M5X,1,89.1975,Canada
2240,2017-09-25,T6W,2,178.395,Canada
2091,2018-11-24,R3R,1,157.4475,Canada
2091,2019-05-25,K1H,1,157.4475,Canada
2064,2019-05-31,T6T,1,498.6975,Canada
2055,2020-08-16,V5Z,1,572.1975,Canada
2055,2020-08-24,L4X,1,572.1975,Canada
2192,2019-04-28,T6R,1,209.9475,Canada
2192,2020-04-14,M4Y,1,215.1975,Canada
2192,2021-05-26,M6G,1,217.8225,Canada
2067,2020-05-13,M6H,1,535.4475,Canada
2067,2020-06-22,K1N,1,535.4475,Canada
2174,2017-04-30,M6S,1,419.9475,Canada
2180,2021-02-27,V6S,1,414.6975,Canada
2180,2021-05-31,V6M,1,414.6975,Canada
2255,2015-12-14,V5V,1,60.3225,Canada
2255,2015-12-20,M5X,1,60.3225,Canada
2255,2016-01-30,R2Y,1,60.3225,Canada
2255,2016-02-06,R3X,1,60.3225,Canada
2255,2016-03-23,R3G,1,60.3225,Canada
2255,2016-08-02,H1B,1,60.3225,Canada
2255,2016-08-02,R3V,1,60.3225,Canada
2255,2016-09-17,V5Z,1,60.3225,Canada
2279,2016-05-04,T6T,1,167.9475,Canada
228,2015-12-31,K1A,1,619.2375,Canada
2280,2016-11-12,R3V,1,170.5725,Canada
2280,2017-03-29,M6S,1,170.5725,Canada
2280,2017-05-14,R3M,1,170.5725,Canada
2255,2016-12-05,M5L,1,60.3225,Canada
2192,2021-07-31,R3V,1,217.8225,Canada
2192,2021-08-29,T6R,1,217.8225,Canada
2234,2020-12-30,M6P,1,68.1975,Canada
2234,2020-12-30,R3S,1,68.1975,Canada
2234,2021-01-03,L4X,1,68.1975,Canada
2234,2021-06-26,K1N,2,136.395,Canada
2234,2021-12-18,V5V,1,68.1975,Canada
2234,2021-12-28,R3N,1,68.1975,Canada
2235,2014-01-15,L5P,2,131.145,Canada
2235,2014-08-15,M5L,1,65.5725,Canada
2254,2016-10-10,R3X,1,60.3225,Canada
2254,2016-12-26,M4Y,1,60.3225,Canada
2254,2017-06-29,R2W,1,60.3225,Canada
2180,2021-09-16,M6H,1,414.6975,Canada
2192,2021-08-25,M6S,1,217.8225,Canada
2192,2021-09-30,M6G,1,217.8225,Canada
2180,2020-06-15,R2K,1,414.6975,Canada
2180,2020-08-31,V7W,1,414.6975,Canada
2180,2021-06-29,V6N,1,414.6975,Canada
2254,2017-12-27,T2C,1,60.3225,Canada
2254,2017-12-27,V5Z,1,60.3225,Canada
2254,2018-01-20,R2G,1,60.3225,Canada
2254,2018-02-06,R3T,1,60.3225,Canada
2254,2018-02-11,V5W,1,60.3225,Canada
2254,2018-03-31,M4P,1,60.3225,Canada
2254,2018-03-31,M6G,1,60.3225,Canada
2254,2018-09-30,V5W,1,60.3225,Canada
2254,2018-11-05,V7W,1,56.6475,Canada
2279,2014-01-15,R3V,1,165.3225,Canada
2279,2014-12-15,T2C,1,165.3225,Canada
2279,2015-02-02,V6M,1,165.3225,Canada
2279,2015-09-06,V6E,1,167.9475,Canada
2252,2016-08-27,R3V,1,136.4475,Canada
2252,2016-10-31,M6H,1,136.4475,Canada
2252,2016-11-16,V7P,1,136.4475,Canada
2252,2016-12-18,M5R,1,136.4475,Canada
2252,2016-12-19,T6W,1,136.4475,Canada
2252,2016-12-26,M5P,1,136.4475,Canada
2252,2016-12-27,R3G,1,136.4475,Canada
2252,2016-12-31,M5A,1,136.4475,Canada
2252,2017-02-07,M4V,1,136.4475,Canada
2252,2017-02-28,M6S,1,136.4475,Canada
2252,2017-03-06,K2P,1,136.4475,Canada
2252,2017-03-14,T5X,1,136.4475,Canada
2252,2017-05-10,L5T,1,136.4475,Canada
2252,2017-06-18,K1R,1,136.4475,Canada
2235,2018-10-17,M5R,1,70.8225,Canada
2235,2018-10-31,K1R,1,70.8225,Canada
2235,2019-01-05,V6M,1,70.8225,Canada
2235,2019-08-30,R3N,1,65.5725,Canada
2235,2019-12-17,T5B,1,65.5725,Canada
2235,2019-12-18,V7M,1,65.5725,Canada
2235,2019-12-27,R3V,1,65.5725,Canada
2253,2016-09-28,V6B,1,136.4475,Canada
2253,2016-10-22,V7M,1,136.4475,Canada
2253,2016-10-30,K2P,1,136.4475,Canada
2253,2016-10-30,M5P,1,136.4475,Canada
2253,2016-11-19,V5Z,1,136.4475,Canada
2253,2016-11-30,V7M,1,136.4475,Canada
2253,2016-12-05,T6R,1,136.4475,Canada
2275,2018-12-16,L5R,1,330.6975,Canada
2275,2019-10-14,V5V,1,330.6975,Canada
2275,2020-02-10,V6T,1,335.9475,Canada
2213,2019-12-31,V6B,1,89.1975,Canada
2213,2020-04-30,T5C,1,89.1975,Canada
2213,2020-10-05,R3N,1,89.1975,Canada
2213,2020-11-30,R3G,1,89.1975,Canada
2213,2020-12-22,V5T,1,89.1975,Canada
2213,2020-12-22,V5W,1,89.1975,Canada
2213,2020-12-30,R3V,1,89.1975,Canada
2213,2020-12-30,V6B,1,89.1975,Canada
2213,2020-12-31,T5L,1,89.1975,Canada
2235,2020-11-29,V6C,1,65.5725,Canada
2240,2017-02-04,M4Y,1,89.1975,Canada
2252,2015-05-25,M5X,1,131.1975,Canada
2252,2016-02-16,V6J,1,136.4475,Canada
2252,2017-12-19,T6T,1,136.4475,Canada
2252,2017-12-31,M5A,1,136.4475,Canada
2252,2018-01-31,V5V,1,136.4475,Canada
2236,2020-11-27,T5L,1,178.4475,Canada
2236,2021-11-15,V5X,1,173.1975,Canada
2236,2021-11-28,L5N,2,356.895,Canada
2213,2021-04-30,T2C,2,178.395,Canada
2213,2021-05-29,T6J,1,89.1975,Canada
2263,2018-03-31,R3V,1,304.4475,Canada
2263,2018-07-07,M7Y,1,304.4475,Canada
2054,2018-05-19,M6G,1,551.1975,Canada
2054,2018-09-25,T3R,1,551.1975,Canada
2054,2018-12-30,R3H,1,551.1975,Canada
2054,2019-03-19,T6K,1,551.1975,Canada
2054,2019-03-29,L4X,1,551.1975,Canada
2054,2019-03-31,T2S,1,551.1975,Canada
2054,2019-04-01,V6H,1,551.1975,Canada
2054,2019-05-17,R3V,1,551.1975,Canada
2054,2019-06-15,V5N,1,551.1975,Canada
2054,2017-05-29,M6S,1,545.9475,Canada
2054,2017-06-11,L5P,1,545.9475,Canada
2054,2017-06-29,R3V,1,545.9475,Canada
2054,2017-07-12,T2X,1,545.9475,Canada
2054,2017-08-13,T6S,1,545.9475,Canada
2054,2017-09-27,T2X,1,545.9475,Canada
2054,2018-04-07,M6S,1,551.1975,Canada
2054,2018-04-29,K1R,1,551.1975,Canada
2054,2018-06-18,V5Z,1,551.1975,Canada
2054,2018-06-30,V7Y,1,551.1975,Canada
2234,2019-12-31,V6A,1,65.5725,Canada
2234,2020-02-21,V6J,1,65.5725,Canada
2234,2020-02-28,T6E,1,65.5725,Canada
2234,2020-05-11,V6G,1,65.5725,Canada
2234,2020-11-29,V5W,2,131.145,Canada
2234,2020-12-29,V5W,1,68.1975,Canada
2234,2020-12-30,L5R,1,68.1975,Canada
2234,2021-04-20,M4R,1,68.1975,Canada
2234,2021-06-15,V7M,1,68.1975,Canada
2234,2021-07-14,V6H,1,68.1975,Canada
2234,2021-11-30,T6K,1,68.1975,Canada
2234,2021-12-19,T2C,1,68.1975,Canada
2235,2014-01-15,R3N,1,65.5725,Canada
2235,2014-01-15,V5W,1,65.5725,Canada
2235,2014-01-15,V6E,1,65.5725,Canada
2235,2014-02-15,R3G,1,65.5725,Canada
2235,2014-03-15,V6A,1,65.5725,Canada
2239,2018-10-27,H1G,1,125.9475,Canada
2239,2018-12-30,M5R,1,125.9475,Canada
2234,2018-08-26,V6A,1,65.5725,Canada
2234,2018-11-04,V6S,1,65.5725,Canada
2234,2018-12-10,V6G,1,65.5725,Canada
2234,2018-12-15,V5V,1,70.8225,Canada
2234,2018-12-30,T5B,1,65.5725,Canada
2234,2019-02-02,M4N,1,65.5725,Canada
2234,2019-02-20,R3T,1,65.5725,Canada
2234,2019-04-28,T2J,1,65.5725,Canada
2234,2019-07-31,T2C,1,65.5725,Canada
2234,2019-12-10,M5X,1,65.5725,Canada
2234,2019-12-18,V7M,1,65.5725,Canada
2234,2019-12-27,L5G,1,65.5725,Canada
2234,2019-12-27,R3V,1,65.5725,Canada
2234,2019-12-29,T1Y,1,65.5725,Canada
2046,2017-03-26,M4V,1,433.0725,Canada
2213,2019-11-27,T6S,1,89.1975,Canada
2213,2019-12-27,V6L,1,89.1975,Canada
2213,2019-12-29,V6M,1,89.1975,Canada
2213,2020-01-20,V6S,1,89.1975,Canada
2213,2020-06-08,V6E,1,89.1975,Canada
2213,2020-06-29,R3G,1,89.1975,Canada
2213,2020-07-28,L5N,1,89.1975,Canada
2213,2020-09-13,V6G,1,89.1975,Canada
2225,2021-05-26,V5Z,2,120.645,Canada
2225,2021-08-31,T2S,1,60.3225,Canada
2225,2021-11-30,H3A,1,60.3225,Canada
2225,2021-11-30,M4N,1,60.3225,Canada
2225,2021-12-13,L5N,1,60.3225,Canada
2225,2021-12-14,M6S,1,60.3225,Canada
2225,2021-12-19,M5L,1,60.3225,Canada
2225,2021-12-21,T2H,1,60.3225,Canada
2234,2020-08-05,R3T,1,65.5725,Canada
2234,2020-08-15,L5R,1,65.5725,Canada
2234,2020-10-17,M8V,1,68.1975,Canada
2253,2015-12-21,V6B,1,136.4475,Canada
2253,2016-01-08,H1B,1,136.4475,Canada
2253,2015-12-22,H1B,1,136.4475,Canada
2253,2016-10-16,R3K,1,136.4475,Canada
2250,2015-09-29,M7Y,1,125.9475,Canada
2250,2015-11-22,V5W,1,125.9475,Canada
2250,2016-01-05,M4V,1,125.9475,Canada
2255,2016-10-08,M4Y,1,60.3225,Canada
2255,2016-11-12,V6G,1,60.3225,Canada
2255,2016-11-27,R2V,1,60.3225,Canada
2255,2016-12-05,R3X,1,60.3225,Canada
2255,2016-12-18,K1R,1,60.3225,Canada
2255,2016-12-31,R2P,1,60.3225,Canada
2255,2016-12-31,T2X,1,60.3225,Canada
2255,2016-12-31,V7M,1,60.3225,Canada
2255,2017-05-28,V6G,1,60.3225,Canada
2250,2016-11-06,V6Z,1,125.9475,Canada
2250,2016-12-27,R3H,1,125.9475,Canada
2250,2016-12-27,T5S,1,125.9475,Canada
2250,2016-12-28,R2W,1,125.9475,Canada
2253,2016-11-16,V7P,1,136.4475,Canada
2254,2020-11-14,L5T,1,56.6475,Canada
2254,2020-12-20,R3N,1,56.6475,Canada
2254,2020-12-30,R3S,1,57.6975,Canada
2254,2020-12-31,T6K,1,57.6975,Canada
2254,2020-12-31,V6Z,1,57.6975,Canada
2254,2021-05-23,T5N,1,56.6475,Canada
2215,2020-11-11,T6T,1,356.9475,Canada
2204,2019-11-03,L4X,1,146.9475,Canada
2205,2014-08-15,V6J,1,173.1975,Canada
2205,2015-05-03,M4X,1,157.4475,Canada
2205,2015-11-11,T2J,1,157.4475,Canada
2205,2016-01-29,T2X,1,157.4475,Canada
2212,2020-08-23,L5T,1,89.1975,Canada
2212,2020-09-13,V6G,1,89.1975,Canada
2212,2020-11-14,M4Y,1,89.1975,Canada
2212,2020-12-22,V5T,1,89.1975,Canada
2212,2020-12-22,V5W,1,89.1975,Canada
2212,2020-12-27,M8V,1,89.1975,Canada
2212,2020-12-29,V6N,1,89.1975,Canada
2212,2020-12-30,V6B,1,89.1975,Canada
2215,2018-12-31,K2P,1,335.9475,Canada
2215,2021-01-30,V7X,1,356.9475,Canada
2212,2021-05-29,T6J,1,89.1975,Canada
2205,2016-06-19,T2Z,1,157.4475,Canada
2205,2016-07-02,T5Y,1,157.4475,Canada
2205,2016-07-12,R3T,1,157.4475,Canada
2205,2015-06-02,R2V,1,157.4475,Canada
2219,2018-03-18,R2G,1,141.6975,Canada
2219,2018-08-14,V6S,1,141.6975,Canada
2205,2015-12-14,T6T,1,157.4475,Canada
2212,2020-11-29,H2Y,1,89.1975,Canada
2212,2020-12-13,M5X,1,89.1975,Canada
2212,2020-12-23,V5M,1,89.1975,Canada
2212,2020-12-27,T2N,1,89.1975,Canada
2215,2020-01-31,M4R,1,346.4475,Canada
2212,2021-05-18,L5T,1,89.1975,Canada
2212,2021-07-31,T2J,1,89.1975,Canada
2212,2021-08-24,M6H,1,89.1975,Canada
2205,2016-11-07,M4M,1,157.4475,Canada
2219,2018-03-14,V6G,1,141.6975,Canada
2219,2018-03-14,V6H,1,141.6975,Canada
2219,2018-06-29,T5B,1,141.6975,Canada
2219,2018-07-22,R3H,1,141.6975,Canada
2071,2017-02-14,T5C,1,346.4475,Canada
2138,2019-06-08,T1Y,1,414.6975,Canada
2138,2021-01-26,T5K,1,430.4475,Canada
2138,2021-03-22,L5T,1,430.4475,Canada
2279,2015-03-08,T2X,1,165.3225,Canada
2279,2015-04-24,R3V,1,165.3225,Canada
2279,2015-09-19,R3G,1,167.9475,Canada
2279,2015-11-27,H1B,1,167.9475,Canada
2279,2015-12-07,M6H,1,167.9475,Canada
2277,2021-08-28,M4M,1,288.6975,Canada
2277,2021-09-26,T5J,1,288.6975,Canada
2270,2015-02-28,H1B,1,309.6975,Canada
2270,2015-03-16,T2J,1,309.6975,Canada
2270,2015-10-13,H1B,1,309.6975,Canada
2270,2016-02-06,T6G,1,314.9475,Canada
2212,2020-04-30,T5C,1,89.1975,Canada
2253,2015-03-30,R3G,1,131.1975,Canada
2253,2015-04-04,M5X,1,131.1975,Canada
2253,2015-05-08,M6H,1,131.1975,Canada
2270,2016-12-04,R2K,1,314.9475,Canada
2270,2017-06-20,T6J,1,314.9475,Canada
2275,2017-11-19,V6T,1,330.6975,Canada
2275,2018-01-12,V5Z,1,330.6975,Canada
2275,2018-04-24,V5V,1,330.6975,Canada
2253,2015-10-02,M5A,1,136.4475,Canada
2253,2015-12-21,T2P,1,136.4475,Canada
2175,2017-10-31,M7Y,1,472.2375,Canada
2180,2018-06-10,V5N,1,440.9475,Canada
2180,2020-04-22,T6E,1,440.9475,Canada
2180,2021-05-26,M5L,1,414.6975,Canada
2234,2014-02-15,R3G,1,65.5725,Canada
2234,2014-08-15,M5L,1,65.5725,Canada
2234,2014-09-15,T5K,1,65.5725,Canada
2234,2014-11-15,T2C,1,65.5725,Canada
2234,2014-12-15,R3W,1,65.5725,Canada
2234,2015-06-13,L5P,1,65.5725,Canada
2064,2020-10-31,V6J,1,498.6975,Canada
2064,2021-01-24,T6G,1,506.5725,Canada
2277,2018-12-22,V5Z,2,524.895,Canada
2277,2018-12-29,K1Y,1,262.4475,Canada
2277,2019-01-16,R3V,1,262.4475,Canada
2277,2019-10-31,R3E,1,278.1975,Canada
2277,2021-02-01,R3G,1,288.6975,Canada
2277,2021-07-10,V6Z,1,288.6975,Canada
2277,2021-12-19,V6Z,1,288.6975,Canada
2277,2021-12-28,T2C,1,288.6975,Canada
2064,2021-06-06,R3T,1,524.9475,Canada
2064,2021-06-12,L4X,1,524.9475,Canada
2253,2016-02-21,T2J,1,136.4475,Canada
2275,2018-04-16,T2X,2,661.395,Canada
2275,2018-10-13,L5T,1,330.6975,Canada
2275,2019-02-05,V6M,1,330.6975,Canada
2275,2019-05-18,V6M,1,330.6975,Canada
2056,2018-05-29,R3T,1,330.6975,Canada
2056,2018-06-30,T6S,1,330.6975,Canada
2056,2018-08-14,M4E,1,330.6975,Canada
2056,2018-08-28,T3E,1,333.3225,Canada
2056,2019-03-31,M6H,1,330.6975,Canada
2056,2019-05-27,L5N,1,330.6975,Canada
2184,2020-11-03,T1Y,1,839.475,Canada
2184,2021-05-30,V6T,1,839.475,Canada
2234,2015-07-20,V6G,1,65.5725,Canada
2234,2015-07-27,M6H,1,65.5725,Canada
2234,2015-07-29,R3S,1,70.8225,Canada
2234,2015-11-13,V7W,1,70.8225,Canada
2234,2015-12-26,V6H,1,70.8225,Canada
2234,2015-12-27,M5X,1,70.8225,Canada
2234,2016-02-16,T1Y,1,70.8225,Canada
2234,2016-04-05,M6P,1,70.8225,Canada
2064,2021-07-31,L5P,1,524.9475,Canada
2064,2021-07-31,V6M,1,524.9475,Canada
2064,2021-08-07,R3M,1,524.9475,Canada
2253,2015-03-29,M4E,1,131.1975,Canada
2253,2015-04-19,R2X,1,131.1975,Canada
2253,2015-04-25,T6H,1,131.1975,Canada
2268,2014-07-15,M6J,1,309.6975,Canada
2254,2016-08-28,T1Y,1,60.3225,Canada
2253,2015-05-15,R3G,1,131.1975,Canada
2253,2015-10-31,V5T,1,136.4475,Canada
2254,2016-11-13,V6M,1,60.3225,Canada
2254,2016-12-18,V6H,2,120.645,Canada
2254,2016-12-31,R2P,1,60.3225,Canada
2254,2016-12-31,V7M,1,60.3225,Canada
2254,2017-02-28,R3H,1,60.3225,Canada
2254,2017-03-28,M4P,1,60.3225,Canada
2254,2017-04-15,V5Z,1,60.3225,Canada
2254,2017-06-05,V6G,1,60.3225,Canada
2254,2017-06-21,T5G,1,60.3225,Canada
2254,2017-06-27,L5N,1,60.3225,Canada
2254,2017-09-20,R3V,1,60.3225,Canada
225,2021-05-02,L5R,1,760.9875,Canada
2255,2015-12-21,V6M,1,60.3225,Canada
2255,2015-12-22,L4X,2,120.645,Canada
2255,2015-12-22,M5X,1,57.6975,Canada
2255,2015-12-26,R3T,1,60.3225,Canada
2255,2016-02-06,V7Y,1,57.6975,Canada
2255,2016-02-26,V6H,1,60.3225,Canada
2255,2016-08-28,T1Y,1,60.3225,Canada
2359,2021-05-26,V5X,1,451.4475,Canada
2359,2021-07-24,M6H,1,451.4475,Canada
2359,2021-09-22,L5N,1,461.9475,Canada
2359,2021-10-26,T6E,1,467.1975,Canada
2376,2020-06-30,V6T,1,708.6975,Canada
2376,2020-07-08,T6J,1,708.6975,Canada
2376,2020-07-11,L5R,1,708.6975,Canada
2376,2020-08-05,T6R,1,708.6975,Canada
2074,2018-04-30,T2C,1,335.9475,Canada
2074,2019-03-22,T5V,1,335.9475,Canada
2286,2021-07-24,M6J,1,708.6975,Canada
2354,2020-03-25,M5X,1,356.9475,Canada
2354,2020-04-22,T6E,1,362.1975,Canada
2239,2021-03-10,R3V,1,128.5725,Canada
2239,2021-07-28,M4V,1,128.5725,Canada
2239,2021-07-31,V6Z,1,128.5725,Canada
2254,2014-08-15,R3X,1,57.6975,Canada
2254,2014-08-15,V6J,1,57.6975,Canada
2254,2015-01-30,R3N,2,115.395,Canada
2254,2015-02-08,T3R,1,57.6975,Canada
2254,2015-04-25,M4P,1,57.6975,Canada
2287,2014-05-15,V6A,1,839.9475,Canada
2240,2016-04-13,V5Z,1,89.1975,Canada
2240,2016-04-24,T2L,1,89.1975,Canada
2240,2016-06-04,R3V,1,89.1975,Canada
2240,2016-06-20,M4V,1,89.1975,Canada
2240,2016-09-13,R3M,1,89.1975,Canada
2240,2016-11-16,L5T,1,89.1975,Canada
2240,2016-12-18,V6Z,1,89.1975,Canada
2240,2016-12-27,L5J,1,89.1975,Canada
2240,2016-12-27,R3B,1,89.1975,Canada
2263,2016-03-02,V6M,2,598.395,Canada
2263,2018-01-10,V6M,1,304.4475,Canada
2079,2019-05-19,M4V,1,514.4475,Canada
2081,2014-05-15,M7Y,1,220.4475,Canada
2081,2015-03-28,R3T,1,223.0725,Canada
2081,2015-04-13,M5A,1,223.0725,Canada
2081,2016-03-07,T6E,1,225.6975,Canada
2213,2019-11-18,H1B,1,89.1975,Canada
2213,2019-12-17,T6R,1,89.1975,Canada
2213,2019-12-30,L5R,1,89.1975,Canada
2223,2021-04-28,V6Z,1,236.1975,Canada
2055,2016-03-29,V6A,1,569.5725,Canada
2055,2016-03-30,T6H,1,569.5725,Canada
2055,2016-04-17,V5N,1,569.5725,Canada
2055,2016-04-27,T6K,1,569.5725,Canada
2055,2016-05-24,V6Z,2,1139.145,Canada
2055,2016-05-29,V5V,1,569.5725,Canada
2055,2016-06-27,R3G,1,569.5725,Canada
2055,2016-09-29,K1N,1,569.5725,Canada
2083,2014-08-15,V5T,2,619.395,Canada
2083,2015-02-28,V5W,1,312.3225,Canada
2199,2021-12-29,T3C,1,199.4475,Canada
2199,2017-10-03,V5Z,2,377.895,Canada
2199,2020-04-30,T6X,1,194.1975,Canada
2093,2020-09-29,M4N,1,440.9475,Canada
2093,2021-05-30,T2C,1,446.1975,Canada
2093,2021-12-01,V6T,1,446.1975,Canada
2094,2014-04-15,M4E,1,433.0725,Canada
2094,2014-04-15,R3S,1,433.0725,Canada
2094,2014-04-15,V6M,1,433.0725,Canada
2094,2014-07-15,L5P,1,433.0725,Canada
2094,2015-04-28,V7W,1,433.0725,Canada
2094,2015-06-29,V6J,1,435.6975,Canada
2269,2016-10-30,M5P,1,288.6975,Canada
2269,2016-10-31,T6V,1,288.6975,Canada
2270,2015-05-25,M6H,1,309.6975,Canada
2270,2015-10-30,T2X,1,314.9475,Canada
2270,2016-01-16,V6A,1,314.9475,Canada
2064,2014-09-15,R3W,1,488.1975,Canada
2064,2014-11-15,V6H,1,488.1975,Canada
2252,2015-05-15,R3G,1,131.1975,Canada
2252,2015-10-31,V5T,1,136.4475,Canada
2252,2015-12-21,V6B,1,136.4475,Canada
2252,2015-12-22,H1B,1,136.4475,Canada
2252,2016-01-08,H1B,1,136.4475,Canada
2252,2016-02-12,T2X,1,136.4475,Canada
2252,2016-04-20,L5P,1,136.4475,Canada
2252,2016-04-26,V6Z,1,136.4475,Canada
2083,2016-02-21,T5X,1,317.5725,Canada
2083,2016-04-23,K1N,1,317.5725,Canada
2083,2016-05-10,R3E,1,309.6975,Canada
2083,2016-06-13,V6J,1,317.5725,Canada
2226,2016-12-05,T3R,1,325.4475,Canada
2227,2016-03-02,V6M,2,650.895,Canada
223,2019-03-01,K1K,1,839.7375,Canada
2234,2014-01-15,L5P,2,131.145,Canada
2234,2014-01-15,T5K,1,65.5725,Canada
2083,2017-04-09,V6B,1,314.9475,Canada
2083,2018-04-28,H1B,1,314.9475,Canada
2083,2018-05-28,T2J,1,314.9475,Canada
2226,2016-04-02,T6E,1,325.4475,Canada
2226,2017-03-20,L5T,1,325.4475,Canada
2269,2017-10-09,R2G,1,293.9475,Canada
2269,2018-03-31,R3G,1,293.9475,Canada
2269,2018-03-31,V5Z,1,293.9475,Canada
2269,2018-06-18,H1B,1,293.9475,Canada
2270,2016-12-27,M6S,1,314.9475,Canada
2275,2017-09-13,L5R,1,330.6975,Canada
2275,2017-09-19,R3W,1,330.6975,Canada
2083,2018-09-29,T2X,1,317.5725,Canada
2083,2019-03-30,M4S,1,314.9475,Canada
2083,2019-11-29,V6A,1,314.9475,Canada
2084,2021-03-30,M6H,1,650.9475,Canada
2084,2021-04-19,R2G,1,650.9475,Canada
2084,2021-04-20,H1B,1,650.9475,Canada
2084,2021-05-30,M6S,1,650.9475,Canada
2234,2014-03-15,K1P,2,131.145,Canada
2234,2014-06-15,M5X,1,65.5725,Canada
2234,2014-07-15,V6M,1,65.5725,Canada
2234,2014-08-15,T2L,1,65.5725,Canada
2234,2014-12-15,T6G,1,65.5725,Canada
2234,2014-12-15,V5M,1,65.5725,Canada
2234,2014-12-15,V5W,2,131.145,Canada
2234,2015-02-26,V5Z,1,65.5725,Canada
2084,2021-10-20,T2X,1,661.4475,Canada
2084,2021-12-08,T6E,1,650.9475,Canada
2094,2018-09-22,M7Y,1,438.3225,Canada
2234,2017-11-11,M6H,1,65.5725,Canada
2234,2018-03-20,V5Z,1,70.8225,Canada
2073,2021-11-30,M4V,1,359.5725,Canada
2074,2014-04-15,H1B,1,328.0725,Canada
2074,2014-05-15,M7Y,1,328.0725,Canada
2240,2017-02-28,R3B,1,89.1975,Canada
2284,2017-03-04,M7Y,1,309.6975,Canada
2235,2015-12-14,T6G,1,70.8225,Canada
2235,2015-12-26,V6H,1,70.8225,Canada
2235,2015-12-28,K1N,1,70.8225,Canada
2199,2014-07-15,V7Y,1,178.4475,Canada
2199,2014-11-15,T6T,1,181.0725,Canada
2199,2016-12-31,T6R,1,188.9475,Canada
2269,2019-08-30,V5M,1,293.9475,Canada
2269,2019-12-03,V6A,1,299.1975,Canada
2269,2020-03-01,T6V,1,299.1975,Canada
2262,2016-02-21,M6H,1,299.1975,Canada
2251,2017-05-06,M5X,1,125.9475,Canada
2235,2016-12-27,K1Y,1,70.8225,Canada
2235,2016-12-31,M4T,1,70.8225,Canada
2235,2014-01-15,L5N,1,65.5725,Canada
2235,2014-03-15,K1P,2,131.145,Canada
2235,2014-03-15,M6H,1,65.5725,Canada
2235,2014-03-15,V7R,1,65.5725,Canada
2235,2014-06-15,M5X,1,65.5725,Canada
2235,2014-07-15,T2J,1,65.5725,Canada
2235,2014-12-15,R3N,1,65.5725,Canada
2235,2014-12-15,R3X,1,65.5725,Canada
2235,2015-01-17,L5R,1,65.5725,Canada
2234,2014-12-15,M5R,1,65.5725,Canada
2234,2015-01-05,V6M,1,65.5725,Canada
2234,2015-02-02,R3B,1,65.5725,Canada
2234,2015-03-29,L5T,1,65.5725,Canada
2234,2015-06-20,M4E,1,65.5725,Canada
2234,2015-09-27,V6Z,1,70.8225,Canada
2074,2015-07-21,R3V,1,330.6975,Canada
2074,2017-02-11,H1G,1,335.9475,Canada
2252,2015-03-30,R3G,1,131.1975,Canada
2234,2015-11-21,T6V,1,70.8225,Canada
2234,2015-12-14,L5R,1,65.5725,Canada
2234,2015-12-14,T6G,1,70.8225,Canada
2234,2015-12-22,M6H,1,65.5725,Canada
2234,2015-12-22,V6M,1,70.8225,Canada
2234,2016-01-30,R2V,1,70.8225,Canada
2234,2016-03-15,R3G,1,70.8225,Canada
2279,2016-06-23,R2G,1,167.9475,Canada
2269,2020-11-30,R3X,1,325.4475,Canada
2269,2020-12-15,M4Y,1,325.4475,Canada
